Steward,Boat Launch,Boat Launch Coords,Weather Conditions,Date,Inspection Time,Boat Type,Group Size,State of Registration,Launch or Retrieve,Prior BLS contact?,Spread Prevention Steps,Aquatic Organisms Found?,Species ID,Accepted Info Materials?,Last Waterbody Visited,Last Waterbody Cleaned,Next Waterbody to Visit,Next Waterbody Cleaned,Planned Travel Route,Would Use a Decontamination Station?,Purpose,Notes,Prev_Step_BB,Prev_Step_CDD,Prev_Step_DB,Prev_Step_DRY,Prev_Step_LW,Prev_Step_None,Prev_Step_RW,Prev_Step_WB,Species_CLP,Species_CT,Species_EG,Species_EL,Species_EWM,Species_NP,Species_Other,Species_UNK,Species_VLM,Species_ZM,Prev_Loc1,Prev_Loc2,Prev_Loc3,Prev_Loc4,Prev_Loc5,Prev_Coord1,Prev_Coord2,Prev_Coord3,Prev_Coord4,Next_Loc1,Next_Loc2,Next_Loc3,Next_Coord1,Next_Coord2,Next_Coord3
2,Henderson,"(43.8647846, -76.2018719)",Sunny,2016-07-21,0 days 13:36:00.000000000,M,1,NY,R,Y,RW,N,,Y,Lake Ontario,Lake Ontario,St. Lawrence River,St. Lawrence River,,Y,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Lake Ontario,None,None,None,None,"(43.76012025, -77.68316035176696)",nan,nan,nan,St. Lawrence River,None,None,"(47.249291, -70.4316142)",nan,nan
2,Henderson,"(43.8647846, -76.2018719)",Sunny,2016-07-21,0 days 14:27:00.000000000,M,1,NY,R,Y,RW,N,,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,,Y,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Lake Ontario,None,None,None,None,"(43.76012025, -77.68316035176696)",nan,nan,nan,Lake Ontario,None,None,"(43.76012025, -77.68316035176696)",nan,nan
2,Henderson,"(43.8647846, -76.2018719)",Sunny,2016-07-21,0 days 16:01:00.000000000,M,3,NY,L,N,WB,N,,Y,Finger Lakes,"Finger Lakes, NY",Lake Ontario,Lake Ontario,,Y,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Finger Lakes, NY",None,None,None,None,"(42.5056751, -76.77237863157347)",nan,nan,nan,Lake Ontario,None,None,"(43.76012025, -77.68316035176696)",nan,nan
2,Henderson,"(43.8647846, -76.2018719)",Sunny,2016-07-22,0 days 09:39:00.000000000,M,2,NY,L,N,RW,N,,Y,Westcott,"Westcott, NY",Lake Ontario,Lake Ontario,Rt 3,Y,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Westcott, NY",None,None,None,None,"(43.0406011, -76.1214487)",nan,nan,nan,Lake Ontario,None,None,"(43.76012025, -77.68316035176696)",nan,nan
2,Henderson,"(43.8647846, -76.2018719)",Sunny,2016-07-22,0 days 10:00:00.000000000,M,3,NY,R,N,"RW,WB",N,,Y,Indian River,"Indian River, NY",Butterfield Lake,"Butterfield Lake, NY",,Y,,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"Indian River, NY",None,None,None,None,"(43.3900998, -73.2616222)",nan,nan,nan,"Butterfield Lake, NY",None,None,nan,nan,nan
2,Henderson,"(43.8647846, -76.2018719)",Sunny,2016-07-23,0 days 14:30:00.000000000,M,1,NY,R,N,WB,N,,Y,Salmon River Reservoir,"Salmon River Reservoir, NY",Lake Ontario,Lake Ontario,,Y,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Salmon River Reservoir, NY",None,None,None,None,"(43.5354918, -75.8523497251753)",nan,nan,nan,Lake Ontario,None,None,"(43.76012025, -77.68316035176696)",nan,nan
2,Henderson,"(43.8647846, -76.2018719)",Sunny,2016-07-23,0 days 15:15:00.000000000,M,1,NY,R,N,None,N,,Y,Cranberry Lake|Lake George,"Cranberry Lake, NY|Lake George, NY",Lake George,"Lake George, NY",,Maybe,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Cranberry Lake, NY","Lake George, NY",None,None,None,"(44.2224885, -74.8357675)",nan,nan,nan,"Lake George, NY",None,None,nan,nan,nan
2,Henderson,"(43.8647846, -76.2018719)",Sunny,2016-07-23,0 days 09:36:00.000000000,M,4,NY,L,Y,RW,N,,Y,Hudson River,"Hudson River, NY",Hudson River,Hudson River,,Y,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Hudson River, NY",None,None,None,None,"(42.6340266, -73.7519742)",nan,nan,nan,Hudson River,None,None,nan,nan,nan
2,Henderson,"(43.8647846, -76.2018719)",Sunny,2016-07-23,0 days 11:02:00.000000000,M,3,NY,R,Y,WB,N,,Y,Lakes in Pennsylvania,Pennsylvania,Lake Ontario,Lake Ontario,,Y,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Pennsylvania,None,None,None,None,"(40.9699889, -77.7278831)",nan,nan,nan,Lake Ontario,None,None,"(43.76012025, -77.68316035176696)",nan,nan
2,Henderson,"(43.8647846, -76.2018719)",Sunny,2016-07-23,0 days 12:38:00.000000000,M,1,NY,R,Y,RW,N,,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,,Y,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Lake Ontario,None,None,None,None,"(43.76012025, -77.68316035176696)",nan,nan,nan,Lake Ontario,None,None,"(43.76012025, -77.68316035176696)",nan,nan
2,Henderson,"(43.8647846, -76.2018719)","Sunny, hot",2016-07-24,0 days 14:16:00.000000000,M,5,NY,R,Y,RW,Y,EG,Y,Oneida Lake,"Oneida Lake, NY",Onondaga Lake,"Onondaga Lake, NY",,Y,,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"Oneida Lake, NY",None,None,None,None,"(43.200982350000004, -75.88701657633408)",nan,nan,nan,"Onondaga Lake, NY",None,None,"(43.088987149999994, -76.20586618988227)",nan,nan
2,Henderson,"(43.8647846, -76.2018719)","Sunny, hot",2016-07-24,0 days 15:00:00.000000000,M,5,NY,R,Y,WB,Y,EG,Y,Finger Lakes,"Finger Lakes, NY",Lake Ontario,Lake Ontario,,Y,,,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"Finger Lakes, NY",None,None,None,None,"(42.5056751, -76.77237863157347)",nan,nan,nan,Lake Ontario,None,None,"(43.76012025, -77.68316035176696)",nan,nan
2,Henderson,"(43.8647846, -76.2018719)","Sunny, hot",2016-07-24,0 days 15:40:00.000000000,PWC,2,NY,R,Y,None,N,,Y,Lake Ontario,Lake Ontario,Salmon River,"Salmon River, NY",,Maybe,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Lake Ontario,None,None,None,None,"(43.76012025, -77.68316035176696)",nan,nan,nan,"Salmon River, NY",None,None,"(44.8099062, -74.2604125)",nan,nan
2,Henderson,"(43.8647846, -76.2018719)",Sunny,2016-07-24,0 days 10:00:00.000000000,M,1,NY,R,Y,WB,N,,Y,Soft Maple Reservoir,"Soft Maple Reservoir, NY",Lake Ontario,Lake Ontario,,Y,," Has used a decontamination station before, also says in Colorado your boat has to be inspected and tagged and if you launch your boat without the tag you get in trouble.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Soft Maple Reservoir, NY",None,None,None,None,"(43.9187029, -75.22047791538427)",nan,nan,nan,Lake Ontario,None,None,"(43.76012025, -77.68316035176696)",nan,nan
2,Henderson,"(43.8647846, -76.2018719)","Sunny, hot",2016-07-24,0 days 16:10:00.000000000,M,1,NY,R,N,RW,N,,Y,Henderson,"Henderson Harbor, NY",Henderson,"Henderson Harbor, NY",,Y,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Henderson Harbor, NY",None,None,None,None,"(43.8647846, -76.2018719)",nan,nan,nan,"Henderson Harbor, NY",None,None,"(43.8647846, -76.2018719)",nan,nan
2,Henderson,"(43.8647846, -76.2018719)",Sunny,2016-07-24,0 days 11:40:00.000000000,M,1,NY,R,N,WB,Y,"EG,VLM",Y,St. Lawrence River|Lake Ontario,St. Lawrence River|Lake Ontario,Gulf of Mexico via Florida,Florida,,Y,,,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,St. Lawrence River,Lake Ontario,None,None,None,"(47.249291, -70.4316142)","(43.76012025, -77.68316035176696)",nan,nan,Florida,None,None,"(27.7567667, -81.4639835)",nan,nan
2,Henderson,"(43.8647846, -76.2018719)",Sunny,2016-07-24,0 days 12:27:00.000000000,M,3,NY,L,N,WB,N,,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,,Y,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Lake Ontario,None,None,None,None,"(43.76012025, -77.68316035176696)",nan,nan,nan,Lake Ontario,None,None,"(43.76012025, -77.68316035176696)",nan,nan
2,Henderson,"(43.8647846, -76.2018719)",Sunny,2016-07-24,0 days 12:36:00.000000000,M,8,NY,R,N,RW,Y,"EG,VLM",Y,St. Lawrence River,St. Lawrence River,Lake Ontario,Lake Ontario,,Y,,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,St. Lawrence River,None,None,None,None,"(47.249291, -70.4316142)",nan,nan,nan,Lake Ontario,None,None,"(43.76012025, -77.68316035176696)",nan,nan
2,Henderson,"(43.8647846, -76.2018719)",Sunny,2016-07-24,0 days 12:51:00.000000000,M,4,PA,R,Y,None,N,,Y,Conneticut,Conneticut,Pennsylvania,Pennsylvania,,Y,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Conneticut,None,None,None,None,"(39.4767767, -80.1220787)",nan,nan,nan,Pennsylvania,None,None,"(40.9699889, -77.7278831)",nan,nan
2,Henderson,"(43.8647846, -76.2018719)",Sunny,2016-07-24,0 days 13:31:00.000000000,M,1,NY,R,Y,WB,Y,VLM,Y,Henderson,"Henderson Harbor, NY",Henderson,"Henderson Harbor, NY",,Y,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"Henderson Harbor, NY",None,None,None,None,"(43.8647846, -76.2018719)",nan,nan,nan,"Henderson Harbor, NY",None,None,"(43.8647846, -76.2018719)",nan,nan
2,Henderson,"(43.8647846, -76.2018719)",Sunny,2016-07-24,0 days 13:49:00.000000000,S,2,NY,R,N,WB,N,,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,,Maybe,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Lake Ontario,None,None,None,None,"(43.76012025, -77.68316035176696)",nan,nan,nan,Lake Ontario,None,None,"(43.76012025, -77.68316035176696)",nan,nan
2,Henderson,"(43.8647846, -76.2018719)",Sunny,2016-07-24,0 days 14:11:00.000000000,M,3,VT,R,N,RW,Y,"EG,VLM",Y,Lakes in Vermont,Vermont,Lakes in Vermont,Vermont,,Y,,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,Vermont,None,None,None,None,"(44.5990718, -72.5002608)",nan,nan,nan,Vermont,None,None,"(44.5990718, -72.5002608)",nan,nan
2,Henderson,"(43.8647846, -76.2018719)","Sunny, hot",2016-07-27,0 days 14:31:00.000000000,M,1,NY,R,Y,RW,N,,Y,Sacandaga Lake,"Great Sacandaga Lake, NY",Lake Ontario,Lake Ontario,,Maybe,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Great Sacandaga Lake, NY",None,None,None,None,"(43.1906617, -74.16145522764208)",nan,nan,nan,Lake Ontario,None,None,"(43.76012025, -77.68316035176696)",nan,nan
2,Henderson,"(43.8647846, -76.2018719)","Sunny, hot",2016-07-27,0 days 15:33:00.000000000,M,2,NY,R,N,WB,N,,Y,Salmon River Reservoir,"Salmon River Reservoir, NY",Lake Ontario,Lake Ontario,,Y,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Salmon River Reservoir, NY",None,None,None,None,"(43.5354918, -75.8523497251753)",nan,nan,nan,Lake Ontario,None,None,"(43.76012025, -77.68316035176696)",nan,nan
2,Henderson,"(43.8647846, -76.2018719)",Sunny,2016-07-28,,M,1,NY,R,Y,"WB,DB",N,,Y,Lake Ontario,Lake Ontario,Adirondacks,"Adirondacks, NY",,Y,Fishing,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Lake Ontario,None,None,None,None,"(43.76012025, -77.68316035176696)",nan,nan,nan,"Adirondacks, NY",None,None,nan,nan,nan
2,Henderson,"(43.8647846, -76.2018719)",Sunny,2016-07-29,,M,2,NY,R,N,WB,Y,CLP,Y,None,None,Lake Ontario,Lake Ontario,Local roads,Y,Fishing,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,None,None,None,None,None,nan,nan,nan,nan,Lake Ontario,None,None,"(43.76012025, -77.68316035176696)",nan,nan
2,Henderson,"(43.8647846, -76.2018719)",Sunny,2016-07-29,,M,1,NY,R,N,RW,Y,"VLM,EG",Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,,Y,Fishing,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,Lake Ontario,None,None,None,None,"(43.76012025, -77.68316035176696)",nan,nan,nan,Lake Ontario,None,None,"(43.76012025, -77.68316035176696)",nan,nan
2,Henderson,"(43.8647846, -76.2018719)",Sunny,2016-07-30,,M,1,NY,R,Y,WB,N,,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,,Y,Fishing,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Lake Ontario,None,None,None,None,"(43.76012025, -77.68316035176696)",nan,nan,nan,Lake Ontario,None,None,"(43.76012025, -77.68316035176696)",nan,nan
2,Henderson,"(43.8647846, -76.2018719)",Sunny,2016-07-30,,M,5,NY,L,Y,None,N,,Y,St. Lawrence River,St. Lawrence River,St. Lawrence River|Canada,St. Lawrence River|Canada,,Maybe,Recreation,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,St. Lawrence River,None,None,None,None,"(47.249291, -70.4316142)",nan,nan,nan,St. Lawrence River,Canada,None,"(47.249291, -70.4316142)",nan,nan
2,Henderson,"(43.8647846, -76.2018719)",Sunny,2016-07-30,,M,4,NY,L,N,RW,N,,Y,Hudson River,"Hudson River, NY",Hudson River,Hudson River,,Y,Recreation,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Hudson River, NY",None,None,None,None,"(42.6340266, -73.7519742)",nan,nan,nan,Hudson River,None,None,nan,nan,nan
2,Henderson,"(43.8647846, -76.2018719)",Sunny,2016-07-30,,PWC,1,PA,R,N,None,N,,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,,N,Recreation,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Lake Ontario,None,None,None,None,"(43.76012025, -77.68316035176696)",nan,nan,nan,Lake Ontario,None,None,"(43.76012025, -77.68316035176696)",nan,nan
2,Henderson,"(43.8647846, -76.2018719)",Sunny,2016-07-30,,M,1,NY,L,N,WB,N,,Y,Oneida Lake,"Oneida Lake, NY",Oneida Lake|Onondaga Lake,"Oneida Lake, NY|Onondaga Lake, NY",,Y,Fishing,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Oneida Lake, NY",None,None,None,None,"(43.200982350000004, -75.88701657633408)",nan,nan,nan,"Oneida Lake, NY","Onondaga Lake, NY",None,"(43.200982350000004, -75.88701657633408)","(43.088987149999994, -76.20586618988227)",nan
2,Henderson,"(43.8647846, -76.2018719)",Sunny,2016-07-30,,M,2,PA,R,Y,WB,N,,Y,Pennsylvania,Pennsylvania,Pennsylvania,Pennsylvania,,Y,Fishing,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Pennsylvania,None,None,None,None,"(40.9699889, -77.7278831)",nan,nan,nan,Pennsylvania,None,None,"(40.9699889, -77.7278831)",nan,nan
2,Henderson,"(43.8647846, -76.2018719)",Sunny,2016-07-30,,M,3,VT,R,Y,WB,N,,Y,Vermont,Vermont,Lake Champlain,Lake Champlain,,Y,Fishing,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Vermont,None,None,None,None,"(44.5990718, -72.5002608)",nan,nan,nan,Lake Champlain,None,None,"(44.3560425, -73.31412126576578)",nan,nan
2,Henderson,"(43.8647846, -76.2018719)",Sunny,2016-07-31,,M,2,NY,L,Y,RW,N,,Y,Finger Lakes,"Finger Lakes, NY",Finger Lakes,"Finger Lakes, NY",,Y,Fishing,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Finger Lakes, NY",None,None,None,None,"(42.5056751, -76.77237863157347)",nan,nan,nan,"Finger Lakes, NY",None,None,"(42.5056751, -76.77237863157347)",nan,nan
2,Henderson,"(43.8647846, -76.2018719)",Sunny,2016-07-31,,M,2,NY,R,Y,RW,N,,Y,Lake Ontario|Salmon River,"Lake Ontario|Salmon River, NY",Lake Ontario,Lake Ontario,,Y,Fishing,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Lake Ontario,"Salmon River, NY",None,None,None,"(43.76012025, -77.68316035176696)","(44.8099062, -74.2604125)",nan,nan,Lake Ontario,None,None,"(43.76012025, -77.68316035176696)",nan,nan
2,Henderson,"(43.8647846, -76.2018719)",Sunny,2016-07-31,,M,8,NY,R,N,WB,N,,Y,Lake Ontario,Lake Ontario,Lake Ontario|St. Lawrence River,Lake Ontario|St. Lawrence River,,Y,Recreation,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Lake Ontario,None,None,None,None,"(43.76012025, -77.68316035176696)",nan,nan,nan,Lake Ontario,St. Lawrence River,None,"(43.76012025, -77.68316035176696)","(47.249291, -70.4316142)",nan
2,Henderson,"(43.8647846, -76.2018719)",Sunny,2016-07-31,,M,1,ME,R,Y,RW,N,,Y,Maine,Maine,Maine|Vermont,Maine|Vermont,,Y,Fishing,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Maine,None,None,None,None,"(45.709097, -68.8590201)",nan,nan,nan,Maine,Vermont,None,"(45.709097, -68.8590201)","(44.5990718, -72.5002608)",nan
2,Henderson,"(43.8647846, -76.2018719)",Sunny,2016-07-31,,M,3,NY,L,N,RW,N,,Y,St. Lawrence River,St. Lawrence River,St. Lawrence River,St. Lawrence River,,Y,Recreation,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,St. Lawrence River,None,None,None,None,"(47.249291, -70.4316142)",nan,nan,nan,St. Lawrence River,None,None,"(47.249291, -70.4316142)",nan,nan
2,Henderson,"(43.8647846, -76.2018719)",Sunny,2016-07-31,,M,5,NY,L,N,None,N,,Y,Cranberry Lake,"Cranberry Lake, NY",Oneida Lake,"Oneida Lake, NY",,Maybe,Recreation,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Cranberry Lake, NY",None,None,None,None,"(44.2224885, -74.8357675)",nan,nan,nan,"Oneida Lake, NY",None,None,"(43.200982350000004, -75.88701657633408)",nan,nan
2,Henderson,"(43.8647846, -76.2018719)",Sunny,2016-07-31,,M,1,NY,R,Y,WB,N,,Y,Onondaga Lake,"Onondaga Lake, NY",Black Lake,"Black Lake, NY",,Y,Fishing,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Onondaga Lake, NY",None,None,None,None,"(43.088987149999994, -76.20586618988227)",nan,nan,nan,"Black Lake, NY",None,None,"(41.6453673, -74.861831)",nan,nan
2,Henderson,"(43.8647846, -76.2018719)",Sunny,2016-07-31,,M,1,NY,L,N,RW,N,,Y,Stony Creek,"Stony Creek, NY",Lake Ontario,Lake Ontario,,Y,Fishing,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Stony Creek, NY",None,None,None,None,"(42.8066811, -73.8180238)",nan,nan,nan,Lake Ontario,None,None,"(43.76012025, -77.68316035176696)",nan,nan
2,Henderson,"(43.8647846, -76.2018719)",Sunny,2016-07-31,,M,4,NY,L,Y,WB,N,,Y,Lake Erie,Lake Erie,Lake Ontario,Lake Ontario,,Y,Recreation,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Lake Erie,None,None,None,None,"(42.1432445, -81.2396642041535)",nan,nan,nan,Lake Ontario,None,None,"(43.76012025, -77.68316035176696)",nan,nan
2,Henderson,"(43.8647846, -76.2018719)",Sunny,2016-07-31,,M,2,VT,R,Y,WB,N,,Y,Lake Ontario,Lake Ontario,Vermont,Vermont,,Y,Fishing,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Lake Ontario,None,None,None,None,"(43.76012025, -77.68316035176696)",nan,nan,nan,Vermont,None,None,"(44.5990718, -72.5002608)",nan,nan
2,Henderson,"(43.8647846, -76.2018719)",Sunny,2016-08-03,,M,2,PA,L,Y,None,N,,Y,Salmon River,"Salmon River, NY",Lake Ontario,Lake Ontario,,Y,Fishing, boat will stay in water,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Salmon River, NY",None,None,None,None,"(44.8099062, -74.2604125)",nan,nan,nan,Lake Ontario,None,None,"(43.76012025, -77.68316035176696)",nan,nan
2,Henderson,"(43.8647846, -76.2018719)",Sunny,2016-08-03,,M,2,PA,R,N,None,N,,Y,Pennsylvania,Pennsylvania,Pennsylvania,Pennsylvania,,N,Fishing,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Pennsylvania,None,None,None,None,"(40.9699889, -77.7278831)",nan,nan,nan,Pennsylvania,None,None,"(40.9699889, -77.7278831)",nan,nan
2,Henderson,"(43.8647846, -76.2018719)",Sunny,2016-08-04,,M,3,PA,R,N,"WB,DB",N,,Y,Lake Ontario,Lake Ontario,River in Pennsylvania,Pennsylvania,,Y,Fishing,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Lake Ontario,None,None,None,None,"(43.76012025, -77.68316035176696)",nan,nan,nan,Pennsylvania,None,None,"(40.9699889, -77.7278831)",nan,nan
2,Henderson,"(43.8647846, -76.2018719)",Sunny,2016-08-04,,M,5,NY,L,N,RW,N,,Y,Stony Creek,"Stony Creek, NY",Stony Creek,"Stony Creek, NY",,Maybe,Recreation,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Stony Creek, NY",None,None,None,None,"(42.8066811, -73.8180238)",nan,nan,nan,"Stony Creek, NY",None,None,"(42.8066811, -73.8180238)",nan,nan
2,Henderson,"(43.8647846, -76.2018719)",Sunny,2016-08-04,,M,3,NY,L,N,WB,N,,Y,None,None,Oneida Lake,"Oneida Lake, NY",,Y,Recreation,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,None,None,None,None,None,nan,nan,nan,nan,"Oneida Lake, NY",None,None,"(43.200982350000004, -75.88701657633408)",nan,nan
2,Henderson,"(43.8647846, -76.2018719)",Sunny,2016-08-04,,M,2,NY,L,N,"WB,RW",N,,Y,St. Lawrence,St. Lawrence River,Lake Ontario|Oneida Lake,"Lake Ontario|Oneida Lake, NY",,Y,Fishing,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,St. Lawrence River,None,None,None,None,"(47.249291, -70.4316142)",nan,nan,nan,Lake Ontario,"Oneida Lake, NY",None,"(43.76012025, -77.68316035176696)","(43.200982350000004, -75.88701657633408)",nan
2,Henderson,"(43.8647846, -76.2018719)",Sunny,2016-08-05,,M,3,NY,R,N,RW,N,,Y,Lake Ontario|Dexter,"Lake Ontario|Dexter, NY",Lake Ontario|Dexter,"Lake Ontario|Dexter, NY",,Y,Fishing,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Lake Ontario,"Dexter, NY",None,None,None,"(43.76012025, -77.68316035176696)","(44.007835, -76.044371)",nan,nan,Lake Ontario,"Dexter, NY",None,"(43.76012025, -77.68316035176696)","(44.007835, -76.044371)",nan
2,Henderson,"(43.8647846, -76.2018719)",Sunny,2016-08-05,,M,4,NY,L,Y,RW,N,,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,,Y,Recreation,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Lake Ontario,None,None,None,None,"(43.76012025, -77.68316035176696)",nan,nan,nan,Lake Ontario,None,None,"(43.76012025, -77.68316035176696)",nan,nan
2,Henderson,"(43.8647846, -76.2018719)",Sunny,2016-08-05,,M,2,NY,R,N,"WB,DB",N,,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,,Y,Fishing,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Lake Ontario,None,None,None,None,"(43.76012025, -77.68316035176696)",nan,nan,nan,Lake Ontario,None,None,"(43.76012025, -77.68316035176696)",nan,nan
2,Henderson,"(43.8647846, -76.2018719)",Sunny,2016-08-05,,M,2,NY,L,Y,None,N,,Y,None,None,Lake Ontario,Lake Ontario,,Y,Fishing," First time out, will take spread prevention steps in the future",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,None,None,None,None,None,nan,nan,nan,nan,Lake Ontario,None,None,"(43.76012025, -77.68316035176696)",nan,nan
2,Henderson,"(43.8647846, -76.2018719)",Sunny,2016-08-06,,M,1,IL,R,N,"WB,DB",N,,Y,Black Lake|French Creek|St. Lawrence River|Mississippi|Lake Ontario,"Black Lake, NY|French Creek, NY|St. Lawrence River|Mississippi|Lake Ontario",Lake Ontario|Mississippi,Lake Ontario|Mississippi,,Y,Fishing, Pro-fisher,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Black Lake, NY","French Creek, NY",St. Lawrence River,Mississippi,Lake Ontario,"(41.6453673, -74.861831)","(42.067833, -79.703661)","(47.249291, -70.4316142)","(43.76012025, -77.68316035176696)",Lake Ontario,Mississippi,None,"(43.76012025, -77.68316035176696)",nan,nan
2,Henderson,"(43.8647846, -76.2018719)",Sunny,2016-08-06,,M,2,NY,L,N,None,N,,Y,St. Lawrence River,St. Lawrence River,St. Lawrence River,St. Lawrence River,,Y,Recreation,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,St. Lawrence River,None,None,None,None,"(47.249291, -70.4316142)",nan,nan,nan,St. Lawrence River,None,None,"(47.249291, -70.4316142)",nan,nan
2,Henderson,"(43.8647846, -76.2018719)",Sunny,2016-08-06,,M,5,NY,L,Y,WB,N,,Y,Otisco Lake|Skaneatles Lake,"Otisco Lake, NY|Skaneatles Lake, NY",Finger Lakes,"Finger Lakes, NY",I 81,Y,Recreation,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Otisco Lake, NY","Skaneatles Lake, NY",None,None,None,"(42.86981735, -76.29309404505369)","(None, None)",nan,nan,"Finger Lakes, NY",None,None,"(42.5056751, -76.77237863157347)",nan,nan
2,Henderson,"(43.8647846, -76.2018719)",Sunny,2016-08-06,,M,4,NY,L,Y,RW,N,,Y,Lake Ontario,Lake Ontario,Lake Ontario,Lake Ontario,,Y,Recreation,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Lake Ontario,None,None,None,None,"(43.76012025, -77.68316035176696)",nan,nan,nan,Lake Ontario,None,None,"(43.76012025, -77.68316035176696)",nan,nan
2,Henderson,"(43.8647846, -76.2018719)",Sunny,2016-08-06,,M,2,NY,L,Y,"WB,DB",N,,Y,Fourth Lake,"Fourth Lake, NY",Lake Ontario,Lake Ontario,,Y,Fishing,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Fourth Lake, NY",None,None,None,None,"(43.3570148, -73.8298444)",nan,nan,nan,Lake Ontario,None,None,"(43.76012025, -77.68316035176696)",nan,nan
